product_id,product_name,category,subcategory,brand,unit_price_ghs,cost_price_ghs,launch_date,stock_quantity,avg_rating,is_active
PRD00267,Nestle Audio 102,Electronics,Audio,Puma,214.99,157.9,2023-06-01,32,4.39,True
PRD00728,Puma Phone Accessorie 373,Phones & Tablets,Phone Accessories,Samsung,397.82,335.83,2023-07-02,643,,True
PRD00297,Midea Fiction 140,Books & Stationery,Fiction,Woodin,156.31,133.75,2023-02-13,712,3.92,True
PRD00568,Samsung Power Bank 939,Phones & Tablets,Power Banks,HP,180.2,137.74,2024-11-29,795,3.81,True
PRD00462,Infinix Monitor 115,Computing,Monitors,Nasco,3160.68,2562.95,2023-08-20,701,3.75,False
PRD01437,Nasco Small Appliance 387,Electronics,Small Appliances,Puma,744.53,597.03,2022-09-08,603,3.86,True
PRD01400,GTP Women's Clothing 933,Fashion,Women's Clothing,Generic,795.08,540.24,2023-02-03,371,3.88,True
PRD01024,Puma Furniture 464,Home & Kitchen,Furniture,Woodin,84.41,70.73,2022-09-06,230,4.16,True
PRD00378,Dell Men's Clothing 396,Fashion,Men's Clothing,Lenovo,78.81,55.37,2023-08-02,426,,False
PRD00287,GTP Tablet 566,Phones & Tablets,Tablets,Generic,2073.03,1634.04,2023-03-11,636,3.17,True
PRD01492,Midea Baby Care 289,Baby Products,Baby Care,Nasco,525.45,372.73,17/03/2023,406,3.45,True
PRD01212,Hisense Toy 302,Baby Products,Toys,Generic,35.71,26.76,2024-02-29,162,3.15,True
PRD00127,Samsung Men's Clothing 342,Fashion,Men's Clothing,Samsung,415.89,230.5,2023-12-29,673,4.51,True
PRD00328,Nestle Bedding 113,Home & Kitchen,Bedding,Midea,1170.58,869.69,2024-08-10,14,3.62,True
PRD00293,GTP Gym Equipment 353,Sports & Fitness,Gym Equipment,HP,1368.04,954.13,"July 23, 2024",467,4.65,True
PRD00589,Hisense Printer 974,Computing,Printers,Dell,1419.15,1164.66,"July 20, 2024",64,3.45,True
PRD00782,Hisense Supplement 820,Sports & Fitness,Supplements,Tecno,484.95,331.1,2024-10-07,4,,True
PRD00528,Midea Art 367,Books & Stationery,Art,Lenovo,18.87,,21/11/2023,153,,False
PRD01147,Kasapreko Pantry 560,groceries,Pantry,itel,88.58,62.6,2022-02-13,827,2.99,True
PRD00356,Nasco Cookware 861,home & kitchen,Cookware,Lenovo,26.81,22.75,2022-11-03,305,3.47,True
PRD01027,Apple Fiction 607,Books & Stationery,,Samsung,47.09,39.44,2023-03-10,31,,True
PRD01266,GTP Household 196,Groceries,Household,Nestle,110.74,86.19,2022-06-05,541,4.15,True
PRD00171,Puma Audio 588,Electronics,Audio,Samsung,GHS 245.58,149.68,2022-02-28,353,4.42,True
PRD00911,Adidas Pantry 917,Groceries,Pantry,Dell,11.41,9.48,2022-08-23,590,5.0,False
PRD00644,Infinix Camera 500,Electronics,Cameras,GTP,154.59,128.06,2023-06-16,669,4.69,True
PRD00669,Unilever Small Appliance 889,Electronics,Small Appliances,Nasco,4506.45,3763.32,2023-05-23,437,,True
PRD00789,Nestle Snack 335,Groceries,Snacks,Puma,11.39,7.25,2024-05-03,833,4.31,True
PRD01316,HP Haircare 697,Health & Beauty,Haircare,HP,63.33,40.65,2023-02-09,846,3.95,False
PRD00210,Unilever Cookware 279,Home & Kitchen,Cookware,Nestle,61.85,44.85,2024-03-29,115,4.68,True
PRD01388,GTP Small Appliance 867,Electronics,Small Appliances,Apple,886.22,710.6,"June 08, 2023",225,4.2,True
PRD00661,Midea Audio 345,Electronics,Audio,Generic,497.1,396.94,2023-01-13,171,3.88,True
PRD00141,Infinix Cleaning 869,Home & Kitchen,Cleaning,Dell,133.04,81.26,2022-06-26,695,3.52,True
PRD01142,Lenovo Beverage 519,Groceries,Beverages,itel,18.93,11.61,2023-06-03,839,3.99,True
PRD01041,Infinix Phone Accessorie 281,Phones & Tablets,Phone Accessories,Nivea,385.71,239.9,21/08/2022,21,4.5,True
PRD01129,Tecno Skincare 464,Health & Beauty,Skincare,Nasco,17.02,11.78,2024-02-23,543,3.81,True
PRD01234,Hisense Haircare 101,Health & Beauty,Haircare,Nivea,233.77,194.42,2023-12-08,337,4.12,True
PRD00737,GTP Small Appliance 674,Electronics,Small Appliances,Apple,586.52,454.07,2023-07-23,391,3.74,True
PRD01385,Apple Art 193,Books & Stationery,Art,Hisense,,11.4,2022-06-29,645,3.69,True
PRD01252,Nasco Phone Accessorie 270,Phones & Tablets,Phone Accessories,Puma,349.66,204.97,"February 23, 2024",449,4.04,True
PRD01398,Infinix Supplement 104,Sports & Fitness,Supplements,Samsung,80.2,61.35,"June 10, 2024",623,3.25,True
PRD00011,Dell Women's Clothing 677,Fashion,Women's Clothing,GTP,221.45,154.52,2022-01-09,97,3.52,True
PRD01084,Fan Milk Toy 575,Baby Products,Toys,Lenovo,294.47,239.55,2024-01-23,730,3.99,True
PRD00283,Nivea Audio 172,Electronics,Audio,GTP,GHS 809.54,523.99,2022-04-13,506,4.44,True
PRD00292,Puma Phone Accessorie 687,Phones & Tablets,Phone Accessories,Lenovo,403.76,311.34,2023-09-26,432,5.0,True
PRD01409,Lenovo Baby Food 836,Baby Products,Baby Food,Puma,267.05,197.29,2023-06-05,611,4.97,True
PRD01317,GTP Bedding 198,Home & Kitchen,Bedding,Apple,1139.18,808.31,2024-01-17,751,4.33,True
PRD00130,Midea Cookware 884,Home & Kitchen,Cookware,Hisense,389.87,304.82,2023-05-25,838,4.91,True
PRD00324,Nestle Cookware 432,Home & Kitchen,Cookware,Generic,564.14,,2023-10-19,612,3.38,True
PRD01033,Kasapreko Bedding 812,Home & Kitchen,Bedding,Nivea,"GHS 1,723.05",1073.49,2023-06-10,650,3.63,True
PRD00616,HP Pantry 372,Groceries,Pantry,GTP,32.81,21.34,2023-07-24,648,4.89,True
PRD00745,Dell Cookware 229,Home & Kitchen,Cookware,Fan Milk,29.66,23.41,2024-10-14,520,4.3,True
PRD00781,Nasco Small Appliance 662,Electronics,Small Appliances,Generic,3573.12,2312.87,15/11/2024,869,3.84,True
PRD00825,Infinix Baby Care 267,Baby Products,Baby Care,HP,,136.12,2024-05-21,240,3.23,True
PRD00707,Kasapreko Beverage 398,Groceries,Beverages,Fan Milk,17.35,11.04,2022-11-20,239,,True
PRD00670,Woodin Women's Clothing 967,Fashion,Women's Clothing,Generic,56.73,41.31,06/11/2024,455,4.4,True
PRD00159,Puma Pantry 380,Groceries,Pantry,Woodin,134.2,96.27,2024-09-29,244,2.9,True
PRD00618,Hisense Bag 307,Fashion,,Infinix,292.03,204.03,"April 08, 2022",786,3.9,True
PRD01019,Lenovo Tablet 642,Phones & Tablets,Tablets,Adidas,1818.6,1406.93,2022-05-26,881,4.45,True
PRD01113,HP Fragrance 703,Health & Beauty,Fragrance,Nivea,160.44,129.18,2024-09-08,228,4.85,True
PRD00196,Nestle Storage 489,Computing,Storage,Midea,1623.46,,2022-03-24,106,,True
PRD01288,Apple Men's Clothing 323,Fashion,Men's Clothing,Lenovo,GHS 782.36,,2022-07-21,144,3.92,True
PRD00600,Puma Supplement 657,Health & Beauty,Supplements,Unilever,GHS 331.67,285.56,2023-05-15,695,4.27,True
PRD00411,Hisense Supplement 195,Health & Beauty,Supplements,GTP,34.41,24.93,2023-06-19,823,3.79,True
PRD00097,HP Bag 534,Fashion,Bags,GTP,219.75,163.4,2022-02-05,231,5.0,True
PRD00627,Woodin Snack 502,Groceries,Snacks,Nivea,11.95,7.2,2022-02-10,55,5.0,False
PRD00157,Tecno Audio 611,Electronics,Audio,Adidas,695.12,395.5,2023-09-10,370,,True
PRD00420,Infinix Outdoor 544,Sports & Fitness,Outdoor,Apple,GHS 227.49,171.56,23/02/2024,499,4.25,True
PRD01218,Nestle Bedding 131,Home & Kitchen,Bedding,Kasapreko,207.56,116.75,2023-07-11,1,3.9,True
PRD00478,Nasco Skincare 387,Health & Beauty,Skincare,Infinix,222.74,136.8,2022-05-28,78,4.54,True
PRD01194,GTP Textbook 351,Books & Stationery,Textbooks,HP,240.38,197.63,2022-03-02,213,4.46,True
PRD00693,Nestle Television 949,Electronics,Televisions,Puma,1133.21,948.97,2022-04-15,323,3.62,True
PRD01066,Fan Milk Office Supplie 869,Books & Stationery,,Nivea,100.34,70.67,10/01/2024,574,3.23,True
PRD00448,Nasco Fragrance 490,Health & Beauty,Fragrance,Samsung,15.05,10.89,2023-12-14,245,3.44,True
PRD00799,Samsung Pantry 242,Groceries,Pantry,HP,72.76,50.39,2023-09-06,132,4.15,True
PRD00179,Nasco Supplement 197,Sports & Fitness,Supplements,Tecno,737.59,445.26,2023-04-19,793,3.85,True
PRD00391,Woodin Fragrance 514,Health & Beauty,Fragrance,Apple,318.27,230.05,2023-05-31,646,3.99,True
PRD00433,Tecno Skincare 731,Health & Beauty,Skincare,Infinix,201.42,104.1,2024-09-13,329,4.52,False
PRD01394,Generic Tablet 216,Phones & Tablets,Tablets,Nasco,"GHS 5,084.81",3746.22,"February 13, 2024",751,3.54,True
PRD01289,GTP Bag 235,Fashion,Bags,Nivea,235.53,176.64,2023-05-09,479,3.76,True
PRD00650,Infinix Power Bank 197,Phones & Tablets,Power Banks,Puma,1392.77,854.18,2022-10-10,571,4.3,True
PRD01177,Fan Milk Bag 762,Fashion,Bags,Midea,192.24,164.32,2023-06-24,794,4.4,True
PRD00681,Fan Milk Tablet 272,Phones & Tablets,Tablets,Fan Milk,382.5,253.74,2023-09-25,53,3.93,True
PRD00974,Tecno Supplement 355,Sports & Fitness,Supplements,Kasapreko,398.12,322.4,2024-02-08,745,4.42,True
PRD00848,Lenovo Fragrance 673,Health & Beauty,Fragrance,Hisense,91.15,73.0,2024-03-13,376,4.42,True
PRD01281,Generic Women's Clothing 725,FASHION,Women's Clothing,Lenovo,276.35,220.1,2024-02-23,855,3.65,True
PRD01476,HP Bedding 767,Home & Kitchen,Bedding,Woodin,438.76,335.22,2022-06-29,154,3.44,False
PRD00295,itel Baby Care 806,Baby Products,Baby Care,Puma,725.09,443.74,2024-12-15,434,4.45,True
PRD00584,Nivea Bag 130,Fashion,Bags,Dell,273.88,158.29,2024-06-17,517,4.86,True
PRD00940,Samsung Tablet 849,Phones & Tablets,Tablets,Nivea,3919.55,3349.02,2023-12-14,406,4.46,True
PRD00089,Infinix Storage 841,Computing,Storage,Samsung,727.8,574.68,11/12/2023,251,3.34,True
PRD00042,Kasapreko Baby Care 892,Baby Products,Baby Care,Woodin,471.03,402.42,19/05/2024,276,4.54,True
PRD01176,Infinix Snack 445,Groceries,Snacks,Hisense,215.37,126.15,2022-07-30,18,3.2,True
PRD00619,Nasco Laptop 650,Computing,Laptops,Midea,1205.28,928.27,2023-01-25,510,4.29,True
PRD00708,Midea Pantry 803,Groceries,Pantry,Puma,100.76,56.95,2022-08-07,361,4.75,True
PRD01439,Generic Supplement 400,Sports & Fitness,Supplements,Nestle,69.58,58.91,2024-10-19,353,3.57,False
PRD01109,Adidas Office Supplie 145,Books & Stationery,Office Supplies,itel,388.23,280.61,2024-06-02,439,4.32,True
PRD01310,Woodin Textbook 103,Books & Stationery,Textbooks,Unilever,15.07,10.93,2023-10-23,790,3.6,True
PRD00291,Woodin Baby Food 830,Baby Products,Baby Food,itel,46.43,31.79,2024-04-23,273,3.92,True
PRD01470,Woodin Laptop 739,Computing,Laptops,Hisense,3358.56,,2022-05-08,423,4.68,True
PRD00713,Hisense Diaper 926,Baby Products,Diapers,Woodin,169.45,100.05,2024-05-28,36,4.39,False
PRD00349,Puma Cookware 879,Home & Kitchen,Cookware,Puma,,59.91,2022-06-04,265,4.27,True
PRD00572,Woodin Baby Care 698,Baby Products,Baby Care,Nivea,177.27,150.08,2024-09-27,421,4.89,True
PRD01135,Midea Textbook 280,Books & Stationery,Textbooks,Nasco,17.86,9.97,2022-01-03,181,3.74,True
PRD01464,Samsung Bag 109,Fashion,Bags,Kasapreko,195.68,134.89,2023-09-19,574,4.0,True
PRD01150,GTP Outdoor 696,Sports & Fitness,Outdoor,Infinix,41.93,28.15,2024-12-08,589,3.87,True
PRD00221,Generic Television 711,Electronics,Televisions,Adidas,199.99,586.55,2022-08-17,223,4.0,True
PRD01420,GTP Textbook 715,BOOKS & STATIONERY,Textbooks,HP,163.25,122.16,2022-07-28,34,4.47,False
PRD00459,Unilever Pantry 476,Groceries,Pantry,Lenovo,45.75,38.02,2024-06-11,488,4.15,True
PRD00376,Samsung Monitor 782,Computing,Monitors,Kasapreko,1918.8,1146.54,2024-06-26,716,3.96,True
PRD00334,Woodin Baby Care 875,Baby Products,Baby Care,Nestle,56.8,37.19,2023-06-16,587,3.94,True
PRD00888,Nestle Storage 657,Computing,Storage,,"GHS 1,510.37",1162.46,2024-10-16,740,3.93,True
PRD01383,Infinix Cleaning 754,Home & Kitchen,Cleaning,Hisense,525.24,328.08,2023-11-27,71,3.7,True
PRD01362,Dell Men's Clothing 599,Fashion,Men's Clothing,Midea,227.71,183.08,2023-11-27,199,3.63,True
PRD01111,itel Laptop 754,Computing,Laptops,Adidas,1275.33,1079.63,2024-08-11,587,3.73,True
PRD01441,itel Audio 905,Electronics,Audio,Woodin,413.76,331.45,2023-06-28,310,3.41,True
PRD01334,Nivea Fiction 184,Books & Stationery,Fiction,Tecno,26.84,23.32,2024-05-18,625,3.54,True
PRD00329,itel Fragrance 507,Health & Beauty,Fragrance,Nestle,,13.38,2022-08-18,566,4.43,True
PRD00319,Unilever Camera 297,Electronics,Cameras,Midea,247.09,137.94,2023-07-29,652,4.19,True
PRD01197,Adidas Audio 634,Electronics,Audio,Kasapreko,317.67,258.36,28/04/2022,451,5.0,True
PRD00260,Tecno Cookware 974,Home & Kitchen,Cookware,Lenovo,199.99,101.94,2022-08-08,636,3.59,True
PRD00168,Lenovo Pantry 209,Groceries,Pantry,Lenovo,59.31,42.39,23/08/2022,736,4.96,True
PRD00013,Unilever Supplement 994,health & beauty,Supplements,Nivea,GHS 478.76,366.86,25/02/2023,266,4.27,True
PRD00172,Nivea Bedding 603,Home & Kitchen,Bedding,Kasapreko,169.96,104.01,2024-12-09,421,3.96,True
PRD00261,GTP Laptop 897,Computing,Laptops,Apple,1343.89,806.21,2023-04-05,200,4.58,True
PRD01431,HP Outdoor 444,Sports & Fitness,Outdoor,Infinix,101.87,67.7,2024-11-24,774,3.95,True
PRD00963,Nasco Storage 697,Computing,Storage,Fan Milk,5077.6,4050.22,2024-12-22,510,,True
PRD00991,itel Supplement 551,Health & Beauty,Supplements,Tecno,GHS 545.32,444.28,2024-01-20,856,3.94,True
PRD00139,Unilever Household 852,Groceries,Household,Puma,25.66,18.8,23/11/2024,650,3.9,True
PRD00550,Puma Bag 394,Fashion,Bags,Dell,713.09,487.35,2023-01-16,327,3.71,True
PRD01031,HP Bedding 167,Home & Kitchen,Bedding,Midea,268.56,168.7,2022-09-25,483,4.45,True
PRD01282,Puma Bag 822,Fashion,Bags,Nestle,107.0,69.58,2023-03-14,694,5.0,False
PRD01178,Hisense Bag 975,Fashion,Bags,Midea,152.18,107.25,10/02/2022,586,3.74,True
PRD00559,Generic Cookware 983,Home & Kitchen,Cookware,Dell,0.0,39.6,2021-12-29,440,3.64,False
PRD00140,Tecno Tablet 244,Phones & Tablets,Tablets,HP,GHS 300.63,245.4,2022-03-28,849,4.04,True
PRD01358,Generic Footwear 330,Fashion,Footwear,Adidas,196.07,116.69,2023-10-25,466,3.39,True
PRD00942,Unilever Diaper 685,Baby Products,Diapers,Midea,184.41,144.27,2022-04-09,851,5.0,True
PRD00225,Fan Milk Camera 691,Electronics,Cameras,HP,5114.25,2970.12,2024-12-25,549,4.63,True
PRD01095,Infinix Bedding 304,Home & Kitchen,Bedding,Fan Milk,181.29,100.68,2024-08-14,886,3.44,True
PRD00410,Unilever Art 756,Books & Stationery,Art,Nasco,18.7,11.99,2022-10-26,806,4.47,True
PRD00326,Adidas Haircare 718,Health & Beauty,Haircare,Adidas,34.55,24.42,2024-06-01,864,4.02,True
PRD00300,Hisense Fragrance 987,Health & Beauty,Fragrance,Nasco,24.23,17.31,2023-09-05,841,4.07,True
PRD01406,itel Television 344,Electronics,Televisions,Generic,781.84,654.78,2022-06-18,56,3.68,True
PRD00794,Nestle Smartphone 458,Phones & Tablets,Smartphones,Nivea,392.06,305.74,2024-04-02,716,3.48,True
PRD01463,Nestle Storage 895,Computing,Storage,Samsung,691.55,602.75,"November 25, 2022",310,4.48,True
PRD01442,GTP Smartphone 947,Phones & Tablets,Smartphones,Generic,530.21,429.98,2024-07-14,288,4.34,True
PRD01250,Kasapreko Outdoor 366,Sports & Fitness,Outdoor,HP,1297.82,883.53,2023-09-06,169,4.1,True
PRD00941,itel Camera 303,Electronics,Cameras,Kasapreko,3041.35,1948.02,2023-07-02,23,3.96,True
PRD00574,Lenovo Beverage 866,Groceries,Beverages,Adidas,81.27,63.96,2022-03-15,275,4.7,True
PRD00504,Samsung Cookware 312,Home & Kitchen,Cookware,Nasco,334.36,226.38,2023-11-24,806,3.1,True
PRD00606,Generic Pantry 781,Groceries,Pantry,Dell,223.47,193.94,2024-02-15,683,4.07,True
PRD00820,GTP Audio 649,Electronics,Audio,Tecno,1677.28,1178.38,2024-01-20,403,,True
PRD00004,Nivea Haircare 252,Health & Beauty,Haircare,Kasapreko,389.43,,2022-06-27,157,4.53,True
PRD01002,Midea Footwear 920,Fashion,Footwear,Nasco,281.5,244.19,2022-01-27,839,3.4,True
PRD00468,Hisense Office Supplie 297,Books & Stationery,Office Supplies,Unilever,396.55,229.06,2023-10-22,870,5.0,True
PRD00322,Lenovo Bedding 353,Home & Kitchen,Bedding,Midea,136.71,108.5,2024-12-19,835,4.36,True
PRD00006,Apple Fiction 198,Books & Stationery,Fiction,GTP,179.12,113.41,20/05/2024,403,3.74,True
PRD00223,Midea Fragrance 224,Health & Beauty,Fragrance,Midea,136.07,99.9,2024-07-04,794,5.0,True
PRD00548,HP Power Bank 737,Phones & Tablets,Power Banks,Unilever,209.52,124.31,2022-06-13,268,4.56,True
PRD01285,Tecno Outdoor 507,Sports & Fitness,Outdoor,Adidas,620.88,369.19,20/02/2024,815,2.44,True
PRD00040,Puma Haircare 943,Health & Beauty,Haircare,Kasapreko,158.11,111.89,03/10/2023,402,4.55,True
PRD00543,Nestle Baby Food 964,Baby Products,Baby Food,itel,796.16,623.23,2022-02-13,253,4.39,True
PRD00243,Adidas Camera 830,electronics,Cameras,Adidas,3214.07,1849.68,2022-10-09,584,4.42,True
PRD00137,Nestle Art 799,Books & Stationery,Art,Infinix,GHS 72.63,49.39,"September 08, 2024",245,3.85,True
PRD01232,Apple Bedding 178,Home & Kitchen,Bedding,Tecno,2366.83,2076.19,2023-10-03,375,3.51,True
PRD01064,HP Fragrance 474,Health & Beauty,Fragrance,Hisense,199.99,19.84,31/10/2022,821,3.67,True
PRD01011,Puma Haircare 386,Health & Beauty,Haircare,Woodin,80.81,69.06,2022-01-16,594,3.93,True
PRD00725,Midea Phone Accessorie 864,Phones & Tablets,Phone Accessories,Puma,GHS 182.27,102.25,06/01/2024,462,4.02,True
PRD01107,Lenovo Smartphone 372,Phones & Tablets,Smartphones,Puma,3835.04,2226.4,2024-04-01,57,3.98,True
PRD00810,Kasapreko Fiction 134,Books & Stationery,Fiction,Dell,37.3,32.0,2022-01-03,234,3.25,True
PRD01417,Midea Cleaning 407,Home & Kitchen,Cleaning,GTP,757.01,530.47,2023-02-07,864,2.39,True
PRD00582,Kasapreko Furniture 956,Home & Kitchen,Furniture,Fan Milk,167.21,129.25,2022-10-12,645,3.48,True
PRD01235,Generic Small Appliance 893,Electronics,Small Appliances,Puma,6903.76,3645.72,21/07/2024,132,4.02,True
PRD01086,Unilever Household 318,Groceries,Household,Generic,GHS 149.81,101.72,2022-08-19,784,3.35,True
PRD01440,Tecno Office Supplie 850,Books & Stationery,Office Supplies,Woodin,68.78,55.29,2024-10-05,771,3.86,True
PRD00377,Samsung Supplement 483,Sports & Fitness,Supplements,Midea,163.23,118.09,2024-10-28,28,3.75,True
PRD00315,itel Men's Clothing 833,Fashion,Men's Clothing,Lenovo,102.62,67.61,2022-05-07,660,4.63,True
PRD00443,Hisense Snack 745,Groceries,Snacks,Infinix,GHS 152.90,123.56,2024-09-07,875,4.93,True
PRD00320,Nasco Office Supplie 823,Books & Stationery,Office Supplies,Apple,20.08,11.99,2024-12-17,81,3.55,True
PRD00907,Apple Cleaning 379,Home & Kitchen,Cleaning,Samsung,999.26,726.31,2022-04-09,165,3.83,True
PRD00866,Generic Supplement 742,Sports & Fitness,Supplements,Samsung,1625.91,1415.75,2022-07-18,330,4.06,True
PRD01174,Unilever Snack 402,Groceries,Snacks,Nestle,8.7,7.14,2024-03-04,593,4.11,True
PRD00425,Generic Haircare 880,Health & Beauty,Haircare,Woodin,81.61,54.69,2022-11-10,217,,True
PRD00554,Woodin Supplement 149,Sports & Fitness,Supplements,Woodin,69.19,55.45,2023-01-05,77,4.55,True
PRD00595,Puma Phone Accessorie 305,Phones & Tablets,Phone Accessories,Apple,658.64,460.25,2023-02-16,813,4.38,True
PRD00966,Dell Cleaning 810,Home & Kitchen,Cleaning,Hisense,1005.18,577.5,2023-06-08,425,3.39,True
PRD01121,Woodin Skincare 466,Health & Beauty,Skincare,GTP,39.51,25.61,2022-03-11,688,4.16,True
PRD01028,Infinix Women's Clothing 446,Fashion,Women's Clothing,Samsung,450.66,290.15,2022-11-29,24,3.4,False
PRD01264,Generic Textbook 593,Books & Stationery,Textbooks,Infinix,23.81,20.8,2024-11-03,220,3.04,True
PRD00671,Kasapreko Storage 931,Computing,Storage,Samsung,1291.71,1013.13,25/07/2024,761,4.14,True
PRD00228,Lenovo Cookware 388,Home & Kitchen,Cookware,Dell,31.61,,"February 21, 2023",231,3.75,True
PRD00766,Lenovo Tablet 477,Phones & Tablets,Tablets,Apple,,508.88,2022-03-02,23,3.86,True
PRD00875,HP Pantry 148,Groceries,Pantry,Hisense,8.9,5.14,2023-03-04,634,3.7,True
PRD01037,Kasapreko Men's Clothing 237,Fashion,Men's Clothing,Woodin,62.71,45.91,2024-02-04,779,3.49,True
PRD01068,Infinix Supplement 839,Health & Beauty,Supplements,Adidas,57.75,42.66,2024-08-21,752,4.98,True
PRD00067,Fan Milk Bedding 264,Home & Kitchen,Bedding,GTP,GHS 36.22,23.15,2023-06-05,425,,True
PRD00394,Puma Fragrance 935,Health & Beauty,Fragrance,Kasapreko,42.63,26.02,2022-11-16,460,4.33,True
PRD00580,Nestle Footwear 611,Fashion,Footwear,Puma,58.12,47.42,2024-10-25,133,4.32,True
PRD00025,Tecno Snack 188,Groceries,Snacks,Unilever,158.4,123.41,2023-05-21,683,4.04,True
PRD00212,Infinix Bedding 770,Home & Kitchen,Bedding,Midea,500.07,,2023-07-04,54,3.65,True
PRD01203,Nasco Baby Care 459,Baby Products,Baby Care,Hisense,363.78,251.33,2024-05-27,31,4.51,True
PRD00842,Generic Beverage 568,Groceries,Beverages,Nasco,58.01,39.77,2022-07-25,688,4.63,True
PRD00537,Puma Cleaning 757,Home & Kitchen,Cleaning,Hisense,154.43,133.36,2022-04-26,782,4.11,True
PRD00424,Nestle Smartphone 200,Phones & Tablets,Smartphones,Nestle,239.36,149.12,"November 22, 2023",482,5.0,True
PRD01374,Infinix Snack 560,Groceries,Snacks,Kasapreko,9.45,7.98,2023-01-18,125,4.13,True
PRD00086,Apple Phone Accessorie 709,Phones & Tablets,Phone Accessories,Fan Milk,280.75,224.97,2023-12-20,117,4.37,True
PRD01401,Samsung Footwear 559,Fashion,Footwear,Apple,77.42,55.91,2022-01-04,195,4.65,True
PRD00273,Infinix Phone Accessorie 585,Phones & Tablets,Phone Accessories,Apple,1912.13,1598.13,2023-05-20,48,4.32,True
PRD00989,Adidas Women's Clothing 710,Fashion,Women's Clothing,Hisense,61.22,38.44,2024-12-22,289,4.27,True
PRD01099,Fan Milk Diaper 730,Baby Products,,Infinix,GHS 654.24,493.51,2023-09-15,98,,True
PRD01402,Hisense Smartphone 843,Phones & Tablets,Smartphones,Apple,363.18,236.1,2024-10-20,662,3.69,True
PRD00631,Hisense Supplement 549,Sports & Fitness,Supplements,GTP,GHS 359.46,296.24,2022-10-22,735,4.07,False
PRD01069,Nestle Power Bank 133,Phones & Tablets,Power Banks,Apple,4131.61,3300.34,2023-07-08,26,4.14,True
PRD01451,Midea Pantry 706,Groceries,Pantry,Nasco,62.24,41.29,2024-11-14,671,3.3,True
PRD00506,Nasco Snack 675,Groceries,Snacks,Generic,139.56,115.48,2022-07-29,202,4.43,True
PRD00274,Nestle Furniture 158,Home & Kitchen,Furniture,GTP,1220.35,1050.83,2024-02-25,774,3.24,True
PRD01497,Tecno Toy 385,Baby Products,Toys,Generic,,72.98,12/11/2024,822,,True
PRD00363,Apple Power Bank 407,Phones & Tablets,Power Banks,,457.03,365.76,2023-12-30,330,2.95,True
PRD00623,Fan Milk Fiction 645,Books & Stationery,Fiction,Nestle,16.05,13.09,2023-04-29,260,3.03,True
PRD00003,Puma Diaper 189,Baby Products,Diapers,Generic,54.67,46.11,2022-08-03,138,4.99,True
PRD00007,HP Pantry 408,Groceries,,Dell,14.68,10.65,2022-11-03,216,4.03,True
PRD00312,itel Men's Clothing 432,Fashion,Men's Clothing,Adidas,47.58,36.41,2023-03-07,553,,False
PRD01054,Dell Laptop 605,Computing,Laptops,Hisense,466.63,373.85,2022-02-16,287,3.53,True
PRD00711,Nestle Textbook 426,Books & Stationery,Textbooks,Midea,10.79,5.97,2023-01-12,598,4.61,True
PRD00666,HP Household 455,Groceries,Household,Dell,GHS 88.58,49.27,2023-04-24,352,3.7,True
PRD01231,Kasapreko Audio 906,Electronics,Audio,Samsung,573.19,495.65,2023-11-08,742,3.37,True
PRD00611,Puma Cookware 829,Home & Kitchen,Cookware,Puma,95.79,53.03,2022-01-29,733,3.26,True
PRD00216,Hisense Pantry 503,Groceries,Pantry,Kasapreko,170.79,107.34,2023-05-31,250,4.45,True
PRD00813,Generic Office Supplie 649,Books & Stationery,Office Supplies,Nivea,93.68,70.0,10/11/2024,36,3.95,True
PRD00028,Dell Power Bank 817,Phones & Tablets,,Midea,3026.68,1751.42,2022-09-03,662,3.84,True
PRD01119,Woodin Television 712,Electronics,Televisions,Fan Milk,1071.11,819.92,2024-04-12,617,4.58,True
PRD01160,Woodin Snack 844,Groceries,Snacks,Fan Milk,65.41,,2024-06-15,131,3.93,True
PRD01423,Fan Milk Men's Clothing 798,Fashion,Men's Clothing,Samsung,49.07,42.75,2022-01-25,153,3.22,True
PRD00639,Nestle Beverage 326,Groceries,Beverages,GTP,,31.49,2023-02-28,302,4.58,True
PRD00808,Nivea Monitor 334,Computing,Monitors,Nivea,325.13,232.07,05/07/2024,661,3.88,True
PRD00692,Midea Supplement 478,SPORTS & FITNESS,Supplements,Adidas,273.72,211.23,2024-09-11,457,4.87,True
PRD00894,Tecno Power Bank 890,Phones & Tablets,Power Banks,Dell,5484.23,3588.13,2023-08-27,180,5.0,True
PRD00625,Nasco Textbook 421,Books & Stationery,Textbooks,Apple,181.11,102.01,"November 10, 2023",37,3.98,True
PRD00918,itel Storage 288,Computing,Storage,Apple,1143.4,746.64,2023-06-24,537,,True
PRD00257,Apple Baby Care 221,Baby Products,Baby Care,Adidas,117.16,102.08,2023-07-29,287,4.02,True
PRD00026,Adidas Laptop 150,Computing,Laptops,Puma,4405.77,3235.58,2024-06-09,474,3.24,True
PRD00337,Samsung Power Bank 298,Phones & Tablets,Power Banks,Adidas,2032.81,1558.3,2023-05-02,291,4.3,True
PRD00573,Generic Cookware 498,home & kitchen,Cookware,itel,59.67,48.71,21/02/2023,513,3.27,True
PRD00048,Generic Small Appliance 482,Electronics,Small Appliances,Nasco,839.54,688.68,2024-07-27,85,4.05,True
