review_id,order_id,customer_id,product_id,review_timestamp,rating,review_title,review_text,helpful_votes,verified_purchase
REV0003915,ORD0018072,CUST005845,PRD01398,2026-07-13 09:19:05,2.0,,Item arrived later than the estimated date.,2.0,True
REV0016331,ORD0055418,CUST017958,PRD00407,2026-07-02 13:53:49,4.0,Fast delivery,Customer service resolved my issue quickly.,3.0,True
REV0005509,ORD0015262,CUST004926,PRD00440,2025-11-28 17:44:59,3.0,Excellent quality,"Product works as expected, no complaints so far.",0.0,True
REV0016135,ORD0001364,CUST000423,PRD00541,2026-03-26 19:33:17,2.0,Would buy again,,4.0,True
REV0018128,ORD0029747,CUST009618,PRD01201,2025-08-25 10:55:53,5.0,Poor packaging,,5.0,True
REV0000511,ORD0040449,CUST013152,PRD01129,2025-06-07 05:43:56,3.0,Would buy again,"Product works as expected, no complaints so far.",2.0,True
REV0007364,ORD0014028,CUST004534,PRD01306,2026-03-16 00:14:54,4.0,Exactly what I wanted,Item arrived later than the estimated date.,0.0,True
REV0014612,ORD0022321,CUST007202,PRD00026,2025-12-03 18:27:32,2.0,Very good,"Product works as expected, no complaints so far.",5.0,True
REV0012008,ORD0031314,CUST010113,PRD00229,2026-02-19 13:44:15,2.0,Value for money,Stopped working after two weeks of use.,2.0,True
REV0013454,ORD0055708,CUST018053,PRD00972,2025-10-24 09:55:22,4.0,Damaged on arrival,"Product works as expected, no complaints so far.",4.0,True
REV0009799,ORD0001314,CUST000401,PRD00112,2025-07-26 20:29:53,4.0,Damaged on arrival,Setup was straightforward and it works well.,2.0,True
REV0009401,ORD0020055,CUST006543,PRD00433,2025-05-11 15:29:42,5.0,,Stopped working after two weeks of use.,4.0,True
REV0000840,ORD0003540,CUST001112,PRD01445,2026-01-07 14:37:27,5.0,Delivery was slow,,0.0,True
REV0013695,ORD0055899,CUST018113,PRD00560,2026-07-16 20:00:43,4.0,Not as described,"Good value, I have ordered a second one.",1.0,True
REV0017508,ORD0058113,CUST018833,PRD01095,2025-12-29 11:35:50,3.0,Damaged on arrival,,3.0,True
REV0016205,ORD0003822,CUST001210,PRD01372,2025-03-12 21:44:36,4.0,Highly recommend,Stopped working after two weeks of use.,0.0,True
REV0005628,ORD0047561,CUST015368,PRD01399,2026-05-18 19:08:37,3.0,Damaged on arrival,"Good value, I have ordered a second one.",0.0,True
REV0015655,ORD0035910,CUST011655,PRD00054,2026-01-02 21:24:59,5.0,Damaged on arrival,Quality is decent for the price paid.,1.0,True
REV0005166,ORD0061635,CUST019935,PRD00969,2025-09-18 12:34:13,4.0,Fast delivery,"Good value, I have ordered a second one.",3.0,True
REV0004840,ORD0048624,CUST015702,PRD00793,2026-07-08 23:33:05,4.0,Excellent quality,Item arrived later than the estimated date.,1.0,True
REV0004890,ORD0041885,CUST013601,PRD01065,,4.0,Fast delivery,"Product works as expected, no complaints so far.",1.0,True
REV0007021,ORD0057963,CUST018782,PRD00550,2026-03-28 13:50:48,5.0,,Packaging was torn but the item is fine.,2.0,True
REV0017802,ORD0037717,CUST012301,PRD00946,2026-04-26 13:45:58,4.0,Value for money,"Product works as expected, no complaints so far.",2.0,True
REV0014564,ORD0056897,CUST018425,PRD00459,2025-08-07 19:45:43,5.0,Poor packaging,Item arrived later than the estimated date.,1.0,True
REV0004841,ORD0011958,CUST003885,PRD00381,2026-06-19 03:23:43,4.0,Excellent quality,Quality is decent for the price paid.,1.0,True
REV0006062,ORD0005184,CUST001676,PRD01043,2025-06-03 18:44:21,2.0,Would buy again,Rider was polite and the package was sealed.,2.0,True
REV0009768,ORD0009416,CUST003043,PRD00415,2025-11-07 14:25:22,4.0,Delivery was slow,,0.0,True
REV0012629,ORD0014434,CUST004667,PRD01417,2026-01-06 07:14:44,2.0,Very good,Setup was straightforward and it works well.,3.0,True
REV0001143,ORD0029972,CUST009690,PRD00940,2025-07-22 00:49:03,4.0,Poor packaging,Rider was polite and the package was sealed.,0.0,True
REV0003464,ORD0027155,CUST008790,PRD01445,2025-10-06 16:04:46,,Delivery was slow,,0.0,True
REV0006190,ORD0049062,CUST015849,PRD00772,2025-03-07 22:55:38,5.0,Delivery was slow,Packaging was torn but the item is fine.,1.0,True
REV0012163,ORD0018774,CUST006081,PRD01416,2025-07-13 21:23:57,5.0,Not as described,Rider was polite and the package was sealed.,4.0,True
REV0014302,ORD0020587,CUST006715,PRD01241,2025-06-27 23:35:19,5.0,Poor packaging,,3.0,True
REV0003729,ORD0047107,CUST015223,PRD00314,2026-02-14 17:26:56,4.0,Average,Quality is decent for the price paid.,3.0,True
REV0008488,ORD0006953,CUST002237,PRD00901,2025-05-22 22:40:50,4.0,Would buy again,Item arrived later than the estimated date.,0.0,True
REV0013239,ORD0053324,CUST017283,PRD01280,2026-01-06 22:37:12,,Highly recommend,Customer service resolved my issue quickly.,3.0,True
REV0005462,ORD0031993,CUST010341,PRD00303,2026-03-03 20:52:31,4.0,Fast delivery,Setup was straightforward and it works well.,2.0,True
REV0005157,ORD0018542,CUST006004,PRD00879,2025-09-03 20:27:37,4.0,Damaged on arrival,Colour is slightly different from the pictures.,3.0,True
REV0001802,ORD0003869,CUST001222,PRD00629,2026-06-30 17:36:17,5.0,,Packaging was torn but the item is fine.,1.0,True
REV0004757,ORD0032988,CUST010682,PRD01112,2025-11-14 11:26:51,,Would buy again,Item arrived later than the estimated date.,3.0,True
REV0018694,ORD0056205,CUST018220,PRD00618,2025-07-19 12:56:01,4.0,Fast delivery,Rider was polite and the package was sealed.,3.0,True
REV0008747,ORD0004558,CUST001476,PRD01385,2026-01-15 13:47:09,4.0,Highly recommend,"Product works as expected, no complaints so far.",0.0,True
REV0008011,ORD0002028,CUST000643,PRD00722,2026-01-24 11:05:18,4.0,Damaged on arrival,Packaging was torn but the item is fine.,1.0,True
REV0000531,ORD0048274,CUST015587,PRD01004,2025-03-25 14:42:15,2.0,Exactly what I wanted,Item arrived later than the estimated date.,2.0,True
REV0001541,ORD0028994,CUST009372,PRD01240,2025-12-05 17:54:11,5.0,Excellent quality,Quality is decent for the price paid.,1.0,True
REV0009586,ORD0035554,CUST011535,PRD00246,2025-09-27 08:05:12,5.0,Would buy again,Rider was polite and the package was sealed.,2.0,True
REV0013680,ORD0032155,CUST010399,PRD00030,2025-01-28 20:09:45,4.0,Fast delivery,Customer service resolved my issue quickly.,0.0,True
REV0001920,ORD0033110,CUST010723,PRD01374,2026-05-19 03:21:39,5.0,Exactly what I wanted,Packaging was torn but the item is fine.,1.0,True
REV0002754,ORD0045559,CUST014748,PRD01130,2026-06-11 10:29:52,2.0,Exactly what I wanted,Quality is decent for the price paid.,0.0,True
REV0018205,ORD0059010,CUST019129,PRD00993,2025-01-23 18:06:54,2.0,Delivery was slow,Stopped working after two weeks of use.,1.0,True
REV0013554,ORD0060350,CUST019568,PRD00931,2026-02-21 13:35:17,4.0,Highly recommend,,2.0,True
REV0006622,ORD0035304,CUST004743,PRD00857,2025-07-05 12:27:09,5.0,Value for money,,1.0,True
REV0003428,ORD0056095,CUST018186,PRD01400,2026-06-06 16:01:43,4.0,Excellent quality,,1.0,True
REV0017086,ORD0011538,CUST003731,PRD01360,2025-10-24 19:51:35,5.0,Fast delivery,Rider was polite and the package was sealed.,1.0,True
REV0014284,ORD0013033,CUST004215,PRD00647,2026-05-20 22:23:53,4.0,Would buy again,"Product works as expected, no complaints so far.",2.0,True
REV0014711,ORD0047081,CUST015217,PRD00180,2026-05-31 19:22:46,5.0,Fast delivery,Packaging was torn but the item is fine.,0.0,True
REV0001950,ORD0005284,CUST001696,PRD00911,2026-04-20 19:04:51,4.0,Fast delivery,Quality is decent for the price paid.,0.0,True
REV0018531,ORD0000233,CUST000070,PRD00634,2025-10-26 18:12:44,5.0,Average,Packaging was torn but the item is fine.,1.0,True
REV0005965,ORD0019117,CUST006207,PRD00025,2025-09-30 20:23:20,4.0,Excellent quality,Rider was polite and the package was sealed.,2.0,True
REV0009786,ORD0043427,CUST014064,PRD01444,2026-05-04 08:34:36,2.0,Exactly what I wanted,Packaging was torn but the item is fine.,5.0,True
REV0016716,ORD0058937,CUST019104,PRD01361,2026-03-22 10:04:25,,,Packaging was torn but the item is fine.,2.0,True
REV0017702,ORD0060577,CUST019644,PRD00130,2025-04-19 06:02:12,,Not as described,Customer service resolved my issue quickly.,0.0,True
REV0002413,ORD0016742,CUST005410,PRD00139,2026-03-29 14:42:11,5.0,Excellent quality,Item arrived later than the estimated date.,1.0,True
REV0012278,ORD0045626,CUST014762,PRD01332,2025-03-22 16:03:51,5.0,Damaged on arrival,,1.0,True
REV0010330,ORD0011849,CUST003845,PRD00136,2026-05-05 13:55:36,3.0,Delivery was slow,Setup was straightforward and it works well.,2.0,True
REV0004123,ORD0025739,CUST008338,PRD01215,2025-04-17 14:01:19,,Exactly what I wanted,Rider was polite and the package was sealed.,1.0,True
REV0012649,ORD0053822,CUST017441,PRD00984,2026-01-01 06:11:08,2.0,Would buy again,Quality is decent for the price paid.,1.0,True
REV0011246,ORD0023818,CUST007709,PRD01224,2025-12-13 13:27:17,4.0,Exactly what I wanted,Setup was straightforward and it works well.,0.0,True
REV0013684,ORD0053266,CUST017270,PRD00137,2025-06-28 20:56:19,3.0,,,1.0,True
REV0001333,ORD0011958,CUST003885,PRD00190,2026-06-13 03:23:43,4.0,Poor packaging,"Product works as expected, no complaints so far.",1.0,True
REV0018664,ORD0041626,CUST013523,PRD00597,2025-11-23 12:35:46,3.0,Delivery was slow,Item arrived later than the estimated date.,3.0,True
REV0018639,ORD0036554,CUST011877,PRD00325,2025-07-23 13:33:46,3.0,Damaged on arrival,Packaging was torn but the item is fine.,0.0,True
REV0006342,ORD0043180,CUST013984,PRD01007,2025-08-02 11:44:24,3.0,Would buy again,Rider was polite and the package was sealed.,4.0,True
REV0002877,ORD0051850,CUST016751,PRD00113,2026-06-02 08:24:54,4.0,Excellent quality,"Product works as expected, no complaints so far.",2.0,True
REV0006189,ORD0011263,CUST003638,PRD00671,2026-06-07 18:59:35,4.0,Delivery was slow,Item arrived later than the estimated date.,0.0,True
REV0005408,ORD0041054,CUST013341,PRD00671,2025-07-01 13:54:47,,Exactly what I wanted,Item arrived later than the estimated date.,0.0,True
REV0011921,ORD0010966,CUST003536,PRD00556,2025-08-02 07:27:09,3.0,Value for money,"Product works as expected, no complaints so far.",4.0,True
REV0012460,ORD0045885,CUST014855,PRD01306,2026-01-25 15:52:02,5.0,Poor packaging,Item arrived later than the estimated date.,2.0,True
REV0001078,ORD0033469,CUST010853,PRD01472,2025-03-12 10:19:42,4.0,Value for money,Colour is slightly different from the pictures.,1.0,True
REV0012499,ORD0036031,CUST011685,PRD01436,2025-10-26 11:28:38,5.0,Poor packaging,,5.0,True
REV0018063,ORD0035045,CUST011391,PRD00417,2026-03-21 09:08:55,3.0,Highly recommend,Rider was polite and the package was sealed.,2.0,True
REV0015263,ORD0017044,CUST005518,PRD00822,2025-12-13 12:49:23,3.0,Value for money,Quality is decent for the price paid.,3.0,True
REV0017440,ORD0038553,CUST012539,PRD00747,2025-05-24 20:11:24,5.0,Damaged on arrival,Customer service resolved my issue quickly.,0.0,True
REV0018497,ORD0017171,CUST005566,PRD00136,2026-05-20 16:32:26,5.0,Excellent quality,Stopped working after two weeks of use.,1.0,True
REV0006680,ORD0050196,CUST016244,PRD00660,2025-02-21 20:12:40,2.0,Highly recommend,Colour is slightly different from the pictures.,0.0,True
REV0008786,ORD0004143,CUST001349,PRD01134,2026-06-06 10:28:26,4.0,Would buy again,Rider was polite and the package was sealed.,2.0,True
REV0006837,ORD0058515,CUST018952,PRD00797,2025-05-17 19:53:07,3.0,Poor packaging,,0.0,True
REV0012525,ORD0054732,CUST017750,PRD01483,2026-02-26 08:22:59,5.0,Not as described,Customer service resolved my issue quickly.,4.0,True
REV0001184,ORD0040855,CUST013281,PRD00241,2025-12-05 20:12:26,3.0,Value for money,Item arrived later than the estimated date.,1.0,True
REV0018116,ORD0020379,CUST006656,PRD00148,2025-09-07 10:58:12,3.0,Very good,"Product works as expected, no complaints so far.",1.0,True
REV0006821,ORD0019843,CUST006465,PRD01386,2025-02-28 20:15:08,,Average,Colour is slightly different from the pictures.,6.0,True
REV0010701,ORD0056859,CUST018411,PRD01052,2026-03-18 11:09:50,3.0,,"Good value, I have ordered a second one.",2.0,True
REV0003061,ORD0001162,CUST000349,PRD00857,2025-08-20 13:11:17,4.0,Very good,Setup was straightforward and it works well.,1.0,True
REV0003860,ORD0013531,CUST004381,PRD01184,2026-05-01 16:43:44,5.0,Very good,,3.0,True
REV0017901,ORD0007788,CUST002493,PRD00808,2025-04-10 13:13:00,4.0,Average,"Product works as expected, no complaints so far.",4.0,True
REV0000289,ORD0022334,CUST007206,PRD01176,2025-08-11 20:06:29,3.0,Excellent quality,Colour is slightly different from the pictures.,0.0,True
REV0015190,ORD0053909,CUST017465,PRD01468,2025-11-22 14:53:12,4.0,Would buy again,Setup was straightforward and it works well.,1.0,True
REV0009094,ORD0014249,CUST004601,PRD00591,2026-02-04 20:42:43,4.0,Damaged on arrival,,0.0,True
REV0007507,ORD0041657,CUST013530,PRD01205,2025-06-29 13:46:39,5.0,Not as described,Item arrived later than the estimated date.,2.0,True
REV0015023,ORD0017204,CUST005578,PRD01454,2026-07-09 20:02:44,4.0,Average,"Good value, I have ordered a second one.",0.0,True
REV0003271,ORD0060115,CUST019499,PRD01117,2026-03-31 17:00:39,4.0,Value for money,"Good value, I have ordered a second one.",0.0,True
REV0003885,ORD0036895,CUST011972,PRD00309,2025-06-22 12:28:56,4.0,Not as described,Packaging was torn but the item is fine.,3.0,True
REV0011762,ORD0019004,CUST006167,PRD00832,2026-01-08 13:00:18,5.0,Average,Customer service resolved my issue quickly.,0.0,True
REV0010420,ORD0043826,CUST014195,PRD00145,2026-01-31 12:21:07,3.0,Would buy again,Stopped working after two weeks of use.,4.0,True
REV0003880,ORD0034653,CUST011261,PRD01357,2026-04-13 07:49:14,3.0,Would buy again,Customer service resolved my issue quickly.,2.0,True
REV0008471,ORD0031795,CUST010282,PRD00492,2025-12-18 22:48:15,5.0,Average,Rider was polite and the package was sealed.,1.0,True
REV0002181,ORD0047710,CUST015417,PRD00046,2025-10-13 21:53:50,3.0,Value for money,Stopped working after two weeks of use.,1.0,True
REV0012342,ORD0052252,CUST016904,PRD00855,2025-06-28 17:40:23,3.0,Poor packaging,Quality is decent for the price paid.,1.0,True
REV0008175,ORD0035941,CUST011662,PRD01122,2026-03-23 12:49:12,4.0,Would buy again,Item arrived later than the estimated date.,2.0,True
REV0011731,ORD0059821,CUST019397,PRD00610,2026-06-24 17:38:53,4.0,Fast delivery,Packaging was torn but the item is fine.,0.0,True
REV0017132,ORD0006572,CUST002127,PRD01364,2026-07-02 09:13:58,4.0,Damaged on arrival,Item arrived later than the estimated date.,1.0,True
REV0008940,ORD0002984,CUST000965,PRD00940,2025-11-02 21:43:04,4.0,Highly recommend,Item arrived later than the estimated date.,6.0,True
REV0012105,ORD0009451,CUST003062,PRD01002,2026-06-11 13:19:14,4.0,Not as described,Stopped working after two weeks of use.,3.0,True
REV0010606,ORD0051331,CUST016582,PRD00268,2025-12-19 22:21:24,5.0,Not as described,"Product works as expected, no complaints so far.",1.0,True
REV0010334,ORD0034052,CUST011038,PRD00247,2026-05-14 21:24:41,3.0,Average,Stopped working after two weeks of use.,2.0,True
REV0010878,ORD0037198,CUST012092,PRD00140,2025-09-15 12:41:28,5.0,Average,Rider was polite and the package was sealed.,2.0,True
REV0009923,ORD0001378,CUST000427,PRD00092,2025-02-25 13:49:13,4.0,Excellent quality,Stopped working after two weeks of use.,2.0,True
REV0018037,ORD0045766,CUST014807,PRD00172,2025-05-21 12:55:09,4.0,Very good,"Product works as expected, no complaints so far.",0.0,True
REV0013036,ORD0058418,CUST018914,PRD00804,2026-01-18 15:48:05,5.0,Very good,Stopped working after two weeks of use.,2.0,True
REV0006202,ORD0039772,CUST012942,PRD00293,2025-11-11 19:11:50,,Value for money,Colour is slightly different from the pictures.,3.0,True
REV0007803,ORD0008580,CUST002781,PRD00626,2025-11-18 19:39:20,2.0,Very good,,3.0,True
REV0015085,ORD0014514,CUST004701,PRD00009,2026-07-13 19:06:20,4.0,Not as described,"Product works as expected, no complaints so far.",1.0,True
REV0003695,ORD0061158,CUST019824,PRD00940,2025-05-19 11:55:40,4.0,Would buy again,,2.0,True
REV0005744,ORD0029177,CUST009417,PRD01249,2025-05-25 21:38:59,4.0,Would buy again,Colour is slightly different from the pictures.,0.0,True
REV0009987,ORD0014627,CUST004736,PRD01231,2025-06-26 13:51:02,3.0,Damaged on arrival,Quality is decent for the price paid.,0.0,True
REV0011887,ORD0061326,CUST019866,PRD00380,2025-12-13 18:06:08,4.0,Very good,,2.0,True
REV0017902,ORD0000567,CUST000152,PRD01452,2025-12-18 13:20:35,3.0,,Customer service resolved my issue quickly.,1.0,True
REV0013432,ORD0024044,CUST007772,PRD01364,2026-03-17 13:56:05,3.0,Delivery was slow,Packaging was torn but the item is fine.,3.0,True
REV0011059,ORD0027409,CUST008866,PRD01095,2025-08-26 18:59:42,,Damaged on arrival,"Good value, I have ordered a second one.",3.0,True
REV0017311,ORD0033173,CUST010744,PRD00131,2025-12-27 09:45:43,4.0,Exactly what I wanted,Colour is slightly different from the pictures.,0.0,True
REV0014420,ORD0026372,CUST008556,PRD01450,2026-06-01 08:47:57,,Value for money,,2.0,True
REV0012316,ORD0005837,CUST001908,PRD00432,2026-03-16 16:20:41,,Fast delivery,Rider was polite and the package was sealed.,6.0,True
REV0004357,ORD0061343,CUST019868,PRD00539,2026-01-28 14:58:53,3.0,Excellent quality,"Product works as expected, no complaints so far.",0.0,True
REV0000186,ORD0000372,CUST000099,PRD00235,2025-09-27 07:11:33,3.0,Very good,Colour is slightly different from the pictures.,2.0,True
REV0000864,ORD0007531,CUST002416,PRD00864,2026-01-21 15:45:35,3.0,Excellent quality,"Product works as expected, no complaints so far.",2.0,True
REV0008918,ORD0055999,CUST018137,PRD00035,2025-03-05 13:16:39,3.0,Fast delivery,Item arrived later than the estimated date.,3.0,True
REV0017478,ORD0059705,CUST019363,PRD00598,2025-09-05 10:27:51,4.0,Highly recommend,"Good value, I have ordered a second one.",3.0,True
REV0004063,ORD0010457,CUST003357,PRD01464,2025-11-27 06:54:23,4.0,Average,"Good value, I have ordered a second one.",0.0,True
REV0008374,ORD0058244,CUST018864,PRD00940,2026-03-19 22:46:16,5.0,Value for money,Setup was straightforward and it works well.,0.0,True
REV0010369,ORD0046918,CUST015169,PRD00026,2026-06-04 23:57:49,4.0,,Customer service resolved my issue quickly.,2.0,True
REV0017258,ORD0053538,CUST017340,PRD01333,2025-02-02 00:29:43,5.0,Damaged on arrival,Setup was straightforward and it works well.,0.0,True
REV0008162,ORD0035756,CUST011606,PRD00501,2025-08-01 16:40:38,2.0,Would buy again,Packaging was torn but the item is fine.,0.0,True
REV0001416,ORD0014204,CUST004575,PRD00460,2025-02-01 19:31:10,3.0,Exactly what I wanted,Customer service resolved my issue quickly.,2.0,True
REV0018043,ORD0048671,CUST015720,PRD01344,2025-08-07 21:30:16,4.0,Excellent quality,,3.0,True
REV0016913,ORD0060019,CUST019463,PRD01460,2026-04-18 19:53:14,3.0,Value for money,,1.0,True
REV0007302,ORD0054577,CUST017701,PRD01375,2025-08-05 12:10:49,4.0,Average,Rider was polite and the package was sealed.,1.0,True
REV0008289,ORD0050783,CUST016425,PRD01493,2025-07-04 20:13:33,4.0,Poor packaging,Rider was polite and the package was sealed.,2.0,True
REV0002164,ORD0059078,CUST008276,PRD00909,2026-06-11 05:25:23,3.0,Excellent quality,Rider was polite and the package was sealed.,4.0,True
REV0000584,ORD0002683,CUST000863,PRD00431,2025-04-05 14:06:24,3.0,Exactly what I wanted,Item arrived later than the estimated date.,1.0,True
REV0009240,ORD0004930,CUST001589,PRD00514,2026-07-22 14:12:06,5.0,Exactly what I wanted,"Good value, I have ordered a second one.",2.0,True
REV0016987,ORD0013052,CUST004223,PRD00476,2026-05-18 22:42:33,5.0,Delivery was slow,Colour is slightly different from the pictures.,0.0,True
REV0012472,ORD0014739,CUST004773,PRD00614,2026-04-24 10:06:55,3.0,Not as described,Quality is decent for the price paid.,2.0,True
REV0015214,ORD0047385,CUST015315,PRD00525,2025-11-13 19:11:33,,Not as described,Packaging was torn but the item is fine.,2.0,True
REV0016056,ORD0033406,CUST010826,PRD01111,2025-01-29 21:53:33,5.0,Delivery was slow,Quality is decent for the price paid.,1.0,True
REV0013124,ORD0053422,CUST017308,PRD00470,2025-08-23 19:09:21,4.0,Highly recommend,"Product works as expected, no complaints so far.",1.0,True
REV0010484,ORD0004341,CUST001413,PRD00408,2026-06-26 06:44:46,5.0,Exactly what I wanted,Item arrived later than the estimated date.,1.0,True
REV0017613,ORD0014346,CUST004643,PRD00726,2026-07-28 11:02:33,3.0,Damaged on arrival,Rider was polite and the package was sealed.,2.0,True
REV0006668,ORD0011823,CUST003833,PRD01000,2026-05-30 14:10:01,3.0,Exactly what I wanted,Item arrived later than the estimated date.,2.0,True
REV0009809,ORD0055798,CUST018087,PRD00090,2025-12-09 22:53:17,4.0,Fast delivery,"Product works as expected, no complaints so far.",3.0,True
REV0001595,ORD0059600,CUST019330,PRD00675,2025-10-11 05:23:44,,Poor packaging,"Good value, I have ordered a second one.",1.0,True
REV0006631,ORD0037347,CUST012147,PRD01301,2026-07-18 09:54:33,4.0,Fast delivery,,3.0,True
REV0017944,ORD0032554,CUST010546,PRD01338,2025-10-15 20:48:47,4.0,Excellent quality,,0.0,True
REV0007077,ORD0055563,CUST018010,PRD01342,2025-12-01 17:39:53,3.0,Highly recommend,Packaging was torn but the item is fine.,3.0,True
REV0002953,ORD0002013,CUST000640,PRD00228,2025-04-19 08:55:59,4.0,Exactly what I wanted,Setup was straightforward and it works well.,3.0,True
REV0011905,ORD0039319,CUST012794,PRD00700,2026-04-14 22:55:18,4.0,Excellent quality,"Good value, I have ordered a second one.",1.0,True
REV0013857,ORD0037178,CUST012083,PRD00764,2026-04-28 16:56:30,5.0,Not as described,"Product works as expected, no complaints so far.",0.0,True
REV0008775,ORD0029429,CUST009511,PRD00467,2025-08-25 17:39:02,,Exactly what I wanted,Packaging was torn but the item is fine.,0.0,True
REV0004773,ORD0044894,CUST014561,PRD00550,2025-12-12 16:57:39,3.0,Exactly what I wanted,Item arrived later than the estimated date.,0.0,True
REV0005377,ORD0046320,CUST014987,PRD00613,2025-12-22 05:36:26,4.0,Poor packaging,Customer service resolved my issue quickly.,1.0,True
REV0011325,ORD0016186,CUST005225,PRD01215,2026-05-01 15:08:12,2.0,Very good,Customer service resolved my issue quickly.,2.0,True
REV0005355,ORD0040888,CUST013286,PRD01370,2026-03-29 02:02:48,5.0,Very good,Quality is decent for the price paid.,1.0,True
REV0000922,ORD0010448,CUST003354,PRD00913,2025-05-26 17:42:22,3.0,Average,Packaging was torn but the item is fine.,2.0,True
REV0007686,ORD0042069,CUST013645,PRD00915,2025-07-27 07:51:13,5.0,Damaged on arrival,Colour is slightly different from the pictures.,1.0,True
REV0004985,ORD0022716,CUST007330,PRD00097,2026-05-03 23:07:11,,Very good,Quality is decent for the price paid.,3.0,True
REV0005279,ORD0028878,CUST009328,PRD00722,2026-01-12 22:04:41,,Would buy again,Setup was straightforward and it works well.,1.0,True
REV0013689,ORD0048645,CUST015714,PRD01069,2025-07-27 01:32:43,3.0,Poor packaging,Stopped working after two weeks of use.,2.0,True
REV0002206,ORD0031621,CUST010215,PRD00438,2026-05-03 09:13:07,5.0,Average,Rider was polite and the package was sealed.,3.0,True
REV0010408,ORD0028514,CUST009219,PRD01097,2025-11-07 06:31:25,3.0,Fast delivery,Quality is decent for the price paid.,0.0,True
REV0012001,ORD0002254,CUST000710,PRD00366,2026-06-22 10:39:19,4.0,Average,"Product works as expected, no complaints so far.",2.0,True
REV0011263,ORD0014210,CUST004581,PRD00967,2025-05-18 13:42:28,4.0,Average,Packaging was torn but the item is fine.,0.0,True
REV0016203,ORD0020469,CUST006685,PRD00460,2026-02-24 22:22:22,5.0,Delivery was slow,Rider was polite and the package was sealed.,0.0,True
REV0000982,ORD0005397,CUST001736,PRD00494,2026-06-05 13:03:29,5.0,Poor packaging,"Good value, I have ordered a second one.",3.0,True
REV0002457,ORD0011307,CUST003653,PRD00484,2025-10-28 21:27:54,4.0,Exactly what I wanted,Stopped working after two weeks of use.,4.0,True
REV0009752,ORD0024576,CUST007948,PRD00131,2025-12-17 09:16:46,3.0,Fast delivery,,1.0,True
REV0000632,ORD0018612,CUST006035,PRD00237,2025-03-11 16:14:19,5.0,Delivery was slow,"Product works as expected, no complaints so far.",2.0,True
REV0003686,ORD0055192,CUST017893,PRD00614,2026-03-30 16:36:38,5.0,Average,Packaging was torn but the item is fine.,0.0,True
REV0006963,ORD0059906,CUST019430,PRD00832,2025-03-19 13:01:05,5.0,Damaged on arrival,Rider was polite and the package was sealed.,0.0,True
REV0013664,ORD0018174,CUST005882,PRD01368,2026-01-29 02:45:35,4.0,Not as described,Customer service resolved my issue quickly.,0.0,True
REV0012447,ORD0051500,CUST016642,PRD01082,2025-04-01 10:51:37,4.0,Average,,0.0,True
REV0007604,ORD0031359,CUST010121,PRD00668,2026-04-13 12:06:30,5.0,Excellent quality,"Product works as expected, no complaints so far.",1.0,True
REV0002332,ORD0026938,CUST008715,PRD01137,2026-05-16 20:03:04,3.0,Not as described,Stopped working after two weeks of use.,3.0,True
REV0012833,ORD0056223,CUST018228,PRD00056,2025-10-04 15:50:38,2.0,Damaged on arrival,Item arrived later than the estimated date.,1.0,True
REV0006097,ORD0060394,CUST019580,PRD00165,2025-10-25 09:45:24,4.0,Average,Item arrived later than the estimated date.,1.0,True
REV0008311,ORD0020620,CUST006722,PRD01163,2025-12-08 23:55:27,4.0,Excellent quality,Stopped working after two weeks of use.,2.0,True
REV0015198,ORD0004007,CUST001283,PRD01494,2025-12-11 21:20:23,3.0,Poor packaging,Quality is decent for the price paid.,2.0,True
REV0010464,ORD0020474,CUST006685,PRD00933,2026-04-07 06:08:07,5.0,Delivery was slow,,1.0,True
REV0015104,ORD0002270,CUST000718,PRD00685,2025-04-11 13:50:45,4.0,Fast delivery,Setup was straightforward and it works well.,0.0,True
REV0002899,ORD0061301,CUST019860,PRD01107,2025-07-11 19:43:45,3.0,Poor packaging,Setup was straightforward and it works well.,1.0,True
REV0016177,ORD0004695,CUST001520,PRD00566,2026-05-16 19:56:27,4.0,Excellent quality,Packaging was torn but the item is fine.,3.0,True
REV0015839,ORD0017196,CUST005572,PRD01048,2026-03-02 13:13:36,4.0,Value for money,Customer service resolved my issue quickly.,0.0,True
REV0004421,ORD0022611,CUST007295,PRD00592,2026-05-09 17:52:19,4.0,Exactly what I wanted,Item arrived later than the estimated date.,1.0,True
REV0011251,ORD0013147,CUST004263,PRD00926,2026-07-15 23:16:13,5.0,,"Good value, I have ordered a second one.",0.0,True
REV0015488,ORD0016230,CUST005239,PRD01409,2026-02-07 09:24:44,4.0,Exactly what I wanted,Rider was polite and the package was sealed.,1.0,True
REV0002553,ORD0046124,CUST014922,PRD00848,2025-03-02 17:47:34,4.0,Poor packaging,Rider was polite and the package was sealed.,1.0,True
REV0000460,ORD0000898,CUST000261,PRD00383,2026-01-03 12:42:05,2.0,Exactly what I wanted,"Product works as expected, no complaints so far.",0.0,True
REV0001139,ORD0059584,CUST019328,PRD01279,2026-05-24 09:58:45,4.0,Damaged on arrival,Setup was straightforward and it works well.,2.0,True
REV0001666,ORD0022210,CUST007160,PRD00832,2026-01-08 12:28:00,4.0,Poor packaging,Colour is slightly different from the pictures.,1.0,True
REV0012310,ORD0052397,CUST016955,PRD00896,2025-04-22 08:05:40,3.0,Poor packaging,Colour is slightly different from the pictures.,1.0,True
